file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/LOCCalculatorTest.java,com.github.mauricioaniche.ck.util.LOCCalculatorTest,class,2,2,0,2,11,1,0,4,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,132,0,0,0,0,0,75,11,22,0,22,0,0,0,0,33,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/LOCTest.java,com.github.mauricioaniche.ck.LOCTest,class,4,4,0,4,2,2,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,7,5,7,2,7,0,0,0,0,23,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/BaseTest.java,com.github.mauricioaniche.ck.BaseTest$Anonymous1,anonymous,1,1,0,1,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/BaseTest.java,com.github.mauricioaniche.ck.BaseTest$Anonymous2,anonymous,1,1,0,1,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/ClassLevelMetric.java,com.github.mauricioaniche.ck.metric.ClassLevelMetric,interface,1,41,40,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/IndividualFilesWithContextTest.java,com.github.mauricioaniche.ck.IndividualFilesWithContextTest$Anonymous1,anonymous,1,1,0,1,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,-1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfLogStatements.java,com.github.mauricioaniche.ck.metric.NumberOfLogStatements,class,9,10,1,9,6,1,0,8,0,0.25,0.5,0.5,4,1,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,23,1,0,0,0,0,1,1,5,0,4,2,0,0,0,73,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/WMCTest.java,com.github.mauricioaniche.ck.WMCTest,class,6,6,0,6,8,2,0,8,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,67,0,0,0,0,0,42,54,11,3,10,0,0,0,0,36,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfStringLiterals.java,com.github.mauricioaniche.ck.metric.NumberOfStringLiterals,class,6,6,0,6,3,1,0,2,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,17,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKNotifier.java,com.github.mauricioaniche.ck.CKNotifier,interface,1,7,6,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/VisibleMethodsTest.java,com.github.mauricioaniche.ck.VisibleMethodsTest,class,6,6,0,6,4,2,0,14,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,12,2,5,2,5,0,0,0,1,22,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfMathOperators.java,com.github.mauricioaniche.ck.metric.NumberOfMathOperators,class,7,7,0,7,4,1,0,5,0,0.33333334,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,1,0,1,0,1,0,0,1,13,0,0,0,0,0,0,1,2,0,2,1,0,0,0,19,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfReturns.java,com.github.mauricioaniche.ck.metric.NumberOfReturns,class,6,6,0,6,3,1,0,2,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,17,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfLoops.java,com.github.mauricioaniche.ck.metric.NumberOfLoops,class,9,9,0,9,6,1,0,2,0,0.0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,1,1,0,1,0,0,0,0,20,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfReturnsTest.java,com.github.mauricioaniche.ck.NumberOfReturnsTest,class,6,6,0,6,2,2,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,6,5,2,1,1,0,0,0,0,17,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/VariableOrFieldMetric.java,com.github.mauricioaniche.ck.metric.VariableOrFieldMetric,interface,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/ClassLevelWordCounter.java,com.github.mauricioaniche.ck.metric.ClassLevelWordCounter,class,8,9,1,8,6,1,0,7,8,0.6,0.0,0.0,5,0,4,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,4,26,0,0,1,0,0,1,0,5,0,4,1,0,0,0,32,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/RFCTest.java,com.github.mauricioaniche.ck.RFCTest,class,6,6,0,6,8,2,0,8,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,0,11,9,8,1,7,0,0,0,0,37,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfNumbersTest.java,com.github.mauricioaniche.ck.NumberOfNumbersTest,class,6,6,0,6,2,2,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,4,3,2,1,1,0,0,0,0,17,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,class,4,102,98,4,117,1,0,21,5680,0.97893304,0.01749915,0.043153245,109,0,109,0,0,0,109,0,0,0,54,0,0,54,0,0,0,0,7,410,61,0,7,0,0,3,8,63,1,60,1,0,0,1,124,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfComparisonsTest.java,com.github.mauricioaniche.ck.NumberOfComparisonsTest,class,6,6,0,6,2,2,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,6,5,2,1,1,0,0,0,0,17,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,class,4,4,0,4,11,1,0,10,15,0.4,0.27272728,0.27272728,10,0,10,0,0,0,11,0,0,0,1,1,0,1,0,0,1,0,11,41,0,0,0,0,0,11,0,3,0,3,0,0,0,0,34,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/CouplingExtras.java,com.github.mauricioaniche.ck.metric.CouplingExtras$CouplingClassification,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/LCOMTest.java,com.github.mauricioaniche.ck.LCOMTest,class,5,5,0,5,2,2,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,5,4,5,1,4,0,0,0,0,22,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/LocalFieldsTest.java,com.github.mauricioaniche.ck.LocalFieldsTest,class,5,5,0,5,2,2,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,7,0,2,1,1,0,0,0,0,16,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/DIT.java,com.github.mauricioaniche.ck.metric.DIT,class,6,7,1,6,6,1,0,6,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,19,1,0,2,0,0,1,1,4,0,4,2,0,0,0,22,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,class,6,6,0,6,12,2,0,12,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,92,0,0,0,0,0,33,43,23,1,22,0,0,0,0,45,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/LOCCalculator.java,com.github.mauricioaniche.ck.util.LOCCalculator,class,2,5,3,2,33,1,0,14,10,0.8,NaN,NaN,5,5,1,4,0,0,1,0,0,0,1,1,0,1,0,0,0,0,7,117,18,3,6,1,1,20,19,26,8,15,5,0,0,0,106,1,1
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfLoopsTest.java,com.github.mauricioaniche.ck.NumberOfLoopsTest,class,6,6,0,6,3,2,0,8,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,13,12,3,1,2,0,0,0,0,18,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CK.java,com.github.mauricioaniche.ck.CK,class,9,14,5,9,16,1,0,36,13,0.6,0.26666668,0.4,7,0,6,1,0,0,6,0,0,0,5,1,0,3,0,2,2,0,8,62,5,1,1,0,1,10,15,20,6,16,4,0,0,3,88,1,6
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/LCOMNormalized.java,com.github.mauricioaniche.ck.metric.LCOMNormalized,class,9,10,1,9,14,1,0,23,0,0.38888893,0.8,1.0,6,0,5,1,0,0,5,0,0,0,3,0,0,0,0,3,0,0,1,58,0,2,1,0,6,0,13,12,9,10,3,0,0,0,38,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/JDTUtilsTest.java,com.github.mauricioaniche.ck.JDTUtilsTest,class,5,5,0,5,2,2,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,6,0,2,1,1,0,0,0,0,19,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/VariableNameExtractionTest.java,com.github.mauricioaniche.ck.VariableNameExtractionTest,class,5,5,0,5,2,2,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,10,0,2,1,1,0,0,0,0,20,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/MethodsTest.java,com.github.mauricioaniche.ck.MethodsTest,class,6,6,0,6,13,2,0,27,78,0.0,0.0,0.0,13,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,68,0,0,0,0,0,19,15,19,1,21,0,0,0,3,36,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfVariablesTest.java,com.github.mauricioaniche.ck.NumberOfVariablesTest,class,6,6,0,6,2,2,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,5,4,2,1,1,0,0,0,0,17,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/LooseClassCohesionTest.java,com.github.mauricioaniche.ck.LooseClassCohesionTest,class,5,5,0,5,9,2,0,6,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0,0,9,16,9,5,8,0,0,0,0,32,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/Runner.java,com.github.mauricioaniche.ck.Runner$Anonymous1,anonymous,1,1,0,1,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,-1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/VariableOrParameterUsageCountTest.java,com.github.mauricioaniche.ck.VariableOrParameterUsageCountTest,class,6,6,0,6,5,2,0,9,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,33,0,0,0,0,0,21,10,11,1,10,0,0,0,0,30,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/EnumTest.java,com.github.mauricioaniche.ck.EnumTest,class,6,6,0,6,4,2,0,21,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,12,10,6,1,6,0,0,0,1,24,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/MetricsPerClassesAndInnerClassesTest.java,com.github.mauricioaniche.ck.MetricsPerClassesAndInnerClassesTest,class,6,6,0,6,2,2,0,16,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,0,20,8,10,1,10,0,0,0,1,28,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/WMC.java,com.github.mauricioaniche.ck.metric.WMC$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/FileUtils.java,com.github.mauricioaniche.ck.util.FileUtils,class,1,4,3,1,12,1,0,16,13,0.6666667,0.0,0.0,6,6,5,1,0,0,6,0,0,0,1,1,1,0,0,0,1,0,10,45,8,1,0,3,0,3,0,1,0,6,2,0,0,5,36,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/MethodInvocationsTest.java,com.github.mauricioaniche.ck.MethodInvocationsTest,class,6,6,0,6,19,2,0,11,39,0.36842105,0.3859649,0.3859649,19,0,19,0,0,0,19,0,0,0,1,0,0,1,0,0,0,0,2,141,0,0,0,0,0,110,0,56,53,55,0,0,0,0,45,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/BindingsTest.java,com.github.mauricioaniche.ck.BindingsTest,class,5,5,0,5,3,2,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,3,0,3,1,2,0,0,0,0,24,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,51,0,0,0,0,0,0,0,0,1,-1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfParenthesis.java,com.github.mauricioaniche.ck.metric.NumberOfParenthesis,class,6,6,0,6,3,1,0,2,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,17,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfParenthesisTest.java,com.github.mauricioaniche.ck.NumberOfParenthesisTest,class,6,6,0,6,2,2,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,3,2,2,1,1,0,0,0,0,17,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfComparisons.java,com.github.mauricioaniche.ck.metric.NumberOfComparisons,class,6,6,0,6,5,1,0,3,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,13,0,0,2,0,0,0,1,1,0,1,1,0,0,0,17,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor$ClassInTheStack,innerclass,3,3,0,3,1,1,0,0,0,0.6666667,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,12,0,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/DependencySorter.java,com.github.mauricioaniche.ck.util.DependencySorter,class,3,6,3,3,7,1,0,24,3,0.0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,2,1,3,0,0,0,4,7,0,15,2,0,0,10,20,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/LocalFieldsAccessedTest.java,com.github.mauricioaniche.ck.LocalFieldsAccessedTest,class,6,6,0,6,9,2,0,8,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0,0,32,0,19,1,18,0,0,0,0,44,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/FieldUsageTest.java,com.github.mauricioaniche.ck.FieldUsageTest,class,6,6,0,6,7,2,0,9,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0,0,27,12,18,1,17,0,0,0,0,39,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfNumbers.java,com.github.mauricioaniche.ck.metric.NumberOfNumbers,class,6,6,0,6,3,1,0,2,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,16,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKMethodResult.java,com.github.mauricioaniche.ck.CKMethodResult,class,2,68,66,2,83,1,0,12,2424,0.96759236,0.025821596,0.10915493,72,0,72,0,0,0,72,0,0,0,36,0,0,36,0,0,0,0,4,277,42,0,11,0,0,5,6,47,2,40,1,0,0,0,106,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/DependencySorterTest.java,com.github.mauricioaniche.ck.util.DependencySorterTest$MM1,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/ResultWriter.java,com.github.mauricioaniche.ck.ResultWriter,class,5,6,1,5,12,1,0,107,0,0.4375,0.5,0.5,4,0,4,0,0,0,4,0,0,0,8,3,0,8,0,0,4,0,2,63,0,5,0,0,0,94,0,15,2,15,3,0,0,0,89,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/JDTUtils.java,com.github.mauricioaniche.ck.util.JDTUtils,class,10,16,6,10,35,1,0,39,78,0.0,0.0,0.0,13,13,11,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,92,19,2,13,0,3,15,8,20,8,19,3,0,0,2,75,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/Runner.java,com.github.mauricioaniche.ck.Runner,class,4,4,0,4,9,1,0,11,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,38,0,2,1,0,0,7,13,12,4,8,1,1,0,0,44,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/ASTDebugger.java,com.github.mauricioaniche.ck.ASTDebugger,class,94,95,1,94,92,1,0,4,4186,0.0,0.0,0.0,92,0,92,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,91,0,0,91,0,0,0,0,0,97,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,interface,99,133,34,99,198,1,0,0,19503,0.0,0.0,0.0,198,0,0,0,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/WMC.java,com.github.mauricioaniche.ck.metric.WMC,class,21,22,1,21,33,1,0,19,54,0.62,0.53246754,0.53246754,25,0,21,3,1,0,22,0,0,0,2,0,0,1,1,0,0,0,0,123,6,0,1,0,0,6,3,9,2,8,2,1,0,0,50,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfInnerClassesLambdasAndAnonymousClassesTest.java,com.github.mauricioaniche.ck.NumberOfInnerClassesLambdasAndAnonymousClassesTest,class,6,6,0,6,3,2,0,13,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0,0,27,34,5,1,4,0,0,0,0,25,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfVariables.java,com.github.mauricioaniche.ck.metric.NumberOfVariables,class,6,6,0,6,3,1,0,2,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,18,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor$MethodInTheStack,innerclass,2,2,0,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0
